TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
3346;2011;11;A; 114;150104; 7;s;23;  118;s;  196;-;    9;s;    8;-;  107;s;  102;s;    5;s;    0;s;    1;s;    0;s;    2;s;    7;s;    6;s;    1;s;  184;-;  165;-;   17;-;    2;-;    2;-;    1;-;    1;-;    6;-;    4;-;    2;-
3346;2011;11;A; 114;150104; 7;s;24;   78;s;  106;-;    7;s;   10;-;   69;s;   64;s;    5;s;    0;s;    0;s;    0;s;    2;s;    5;s;    4;s;    2;s;   95;-;   81;-;   13;-;    1;-;    0;-;    2;-;    5;-;    3;-;    3;-;    1;-
3346;2011;11;A; 114;150105; 1;w;01;   53;s;   45;-;    5;s;    4;-;   47;s;   43;s;    3;s;    1;s;    0;s;    0;s;    2;s;    3;s;    2;s;    1;s;   40;-;   32;-;    8;-;    0;-;    1;-;    0;-;    2;-;    2;-;    1;-;    0;-
3346;2011;11;A; 114;150105; 1;w;02;   39;s;   24;-;    7;s;    3;-;   31;s;   29;s;    2;s;    0;s;    0;s;    0;s;    4;s;    3;s;    2;s;    1;s;   21;-;   15;-;    6;-;    0;-;    0;-;    0;-;    1;-;    2;-;    1;-;    0;-
3346;2011;11;A; 114;150105; 1;w;03;   44;s;   35;-;   10;s;   13;-;   33;s;   32;s;    1;s;    0;s;    1;s;    0;s;    4;s;    6;s;    3;s;    0;s;   21;-;   19;-;    2;-;    0;-;    0;-;    0;-;    7;-;    6;-;    5;-;    1;-
3346;2011;11;A; 114;150105; 1;w;04;   63;s;   52;-;   10;s;   20;-;   51;s;   45;s;    6;s;    0;s;    0;s;    0;s;    5;s;    5;s;    3;s;    2;s;   28;-;   24;-;    4;-;    0;-;    0;-;    0;-;    6;-;   14;-;    9;-;    4;-
3346;2011;11;A; 114;150105; 1;w;05;   99;s;  197;-;   17;s;   43;-;   80;s;   71;s;    9;s;    0;s;    0;s;    0;s;    8;s;    9;s;    7;s;    2;s;  149;-;  132;-;   15;-;    2;-;    0;-;    0;-;   20;-;   23;-;   18;-;    5;-
3346;2011;11;A; 114;150105; 1;w;06;  290;s;  826;-;   31;s;   65;-;  256;s;  235;s;   20;s;    1;s;    0;s;    0;s;   16;s;   15;s;   11;s;    3;s;  745;-;  669;-;   76;-;    0;-;    0;-;    0;-;   31;-;   34;-;   24;-;   16;-
3346;2011;11;A; 114;150105; 1;w;07;  719;s; 1670;-;   34;s;   48;-;  672;s;  593;s;   75;s;    4;s;    3;s;    0;s;   19;s;   15;s;   11;s;   10;s; 1591;-; 1273;-;  314;-;    4;-;    7;-;    0;-;   22;-;   26;-;   17;-;   24;-
3346;2011;11;A; 114;150105; 1;w;08;  903;s; 1875;-;   33;s;   63;-;  853;s;  763;s;   84;s;    6;s;    2;s;    0;s;   15;s;   18;s;   12;s;   15;s; 1778;-; 1535;-;  242;-;    1;-;   13;-;    1;-;   35;-;   27;-;   16;-;   21;-
3346;2011;11;A; 114;150105; 1;w;09;  741;s; 1344;-;   54;s;   68;-;  669;s;  589;s;   77;s;    3;s;    4;s;    2;s;   22;s;   30;s;   20;s;   14;s; 1253;-; 1086;-;  165;-;    2;-;   11;-;    2;-;   37;-;   29;-;   19;-;   12;-
3346;2011;11;A; 114;150105; 1;w;10;  521;s;  965;-;   65;s;   61;-;  446;s;  396;s;   47;s;    3;s;    4;s;    3;s;   26;s;   36;s;   23;s;    6;s;  881;-;  781;-;   92;-;    8;-;    8;-;    1;-;   37;-;   23;-;   18;-;   15;-
3346;2011;11;A; 114;150105; 1;w;11;  596;s;  740;-;   59;s;   69;-;  527;s;  464;s;   60;s;    3;s;    5;s;    0;s;   29;s;   30;s;   19;s;    5;s;  661;-;  579;-;   81;-;    1;-;    4;-;    3;-;   39;-;   27;-;   21;-;    6;-
3346;2011;11;A; 114;150105; 1;w;12;  607;s;  701;-;   57;s;   72;-;  535;s;  461;s;   72;s;    2;s;    5;s;    0;s;   27;s;   30;s;   20;s;   10;s;  619;-;  543;-;   75;-;    1;-;    5;-;    2;-;   35;-;   35;-;   23;-;    5;-
3346;2011;11;A; 114;150105; 1;w;13;  746;s;  663;-;   64;s;   44;-;  669;s;  584;s;   80;s;    5;s;    5;s;    2;s;   31;s;   31;s;   18;s;    8;s;  610;-;  548;-;   61;-;    1;-;    4;-;    2;-;   22;-;   20;-;   13;-;    5;-
3346;2011;11;A; 114;150105; 1;w;14;  780;s;  674;-;   60;s;   43;-;  700;s;  612;s;   85;s;    3;s;    7;s;    3;s;   31;s;   26;s;   18;s;   13;s;  622;-;  557;-;   63;-;    2;-;    3;-;    2;-;   22;-;   19;-;   13;-;    6;-
3346;2011;11;A; 114;150105; 1;w;15; 1046;s;  701;-;   62;s;   31;-;  962;s;  835;s;  120;s;    7;s;    7;s;    0;s;   33;s;   29;s;   18;s;   15;s;  656;-;  586;-;   69;-;    1;-;    4;-;    0;-;   13;-;   18;-;   15;-;   10;-
3346;2011;11;A; 114;150105; 1;w;16; 1338;s;  817;-;   54;s;   31;-; 1258;s; 1101;s;  150;s;    7;s;    9;s;    0;s;   26;s;   28;s;   15;s;   17;s;  768;-;  681;-;   84;-;    3;-;    6;-;    2;-;   17;-;   12;-;    8;-;   12;-
3346;2011;11;A; 114;150105; 1;w;17; 1499;s;  838;-;   57;s;   22;-; 1409;s; 1165;s;  240;s;    4;s;   12;s;    1;s;   30;s;   26;s;   14;s;   21;s;  801;-;  711;-;   89;-;    1;-;    4;-;    0;-;   16;-;    6;-;    4;-;   11;-
3346;2011;11;A; 114;150105; 1;w;18; 1176;s;  766;-;   29;s;   12;-; 1127;s; 1013;s;  108;s;    6;s;    8;s;    0;s;   17;s;   12;s;    6;s;   12;s;  748;-;  691;-;   55;-;    2;-;    1;-;    1;-;    8;-;    3;-;    2;-;    5;-
3346;2011;11;A; 114;150105; 1;w;19;  823;s;  523;-;   23;s;   15;-;  785;s;  714;s;   65;s;    6;s;    5;s;    1;s;   13;s;    9;s;    7;s;   10;s;  498;-;  452;-;   44;-;    2;-;    5;-;    1;-;    9;-;    5;-;    4;-;    5;-
3346;2011;11;A; 114;150105; 1;w;20;  558;s;  353;-;   11;s;    8;-;  534;s;  487;s;   45;s;    2;s;    3;s;    1;s;    6;s;    4;s;    3;s;   10;s;  337;-;  309;-;   26;-;    2;-;    4;-;    1;-;    5;-;    2;-;    2;-;    4;-
3346;2011;11;A; 114;150105; 1;w;21;  441;s;  260;-;    7;s;    6;-;  429;s;  395;s;   32;s;    2;s;    2;s;    0;s;    4;s;    3;s;    2;s;    3;s;  253;-;  236;-;   16;-;    1;-;    0;-;    0;-;    4;-;    2;-;    2;-;    1;-
3346;2011;11;A; 114;150105; 1;w;22;  277;s;  161;-;    9;s;    7;-;  262;s;  246;s;   15;s;    1;s;    2;s;    0;s;    4;s;    5;s;    3;s;    4;s;  149;-;  134;-;   15;-;    0;-;    2;-;    0;-;    3;-;    4;-;    4;-;    3;-
3346;2011;11;A; 114;150105; 1;w;23;  216;s;  142;-;    6;s;    3;-;  207;s;  192;s;   12;s;    3;s;    1;s;    0;s;    2;s;    4;s;    2;s;    2;s;  137;-;  126;-;   11;-;    0;-;    0;-;    0;-;    1;-;    2;-;    1;-;    2;-
3346;2011;11;A; 114;150105; 1;w;24;  115;s;   79;-;    7;s;   11;-;  107;s;  100;s;    7;s;    0;s;    0;s;    0;s;    1;s;    6;s;    5;s;    1;s;   68;-;   64;-;    4;-;    0;-;    0;-;    1;-;    3;-;    7;-;    6;-;    0;-
3346;2011;11;A; 114;150106; 2;w;01;   55;s;   43;-;    5;s;    2;-;   49;s;   44;s;    5;s;    0;s;    0;s;    0;s;    1;s;    4;s;    3;s;    1;s;   41;-;   34;-;    6;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-
3346;2011;11;A; 114;150106; 2;w;02;   46;s;   27;-;    6;s;    5;-;   40;s;   37;s;    3;s;    0;s;    0;s;    0;s;    1;s;    5;s;    4;s;    0;s;   22;-;   19;-;    3;-;    0;-;    0;-;    0;-;    2;-;    3;-;    2;-;    0;-
3346;2011;11;A; 114;150106; 2;w;03;   39;s;   30;-;    9;s;    9;-;   30;s;   25;s;    5;s;    0;s;    0;s;    0;s;    4;s;    5;s;    4;s;    0;s;   20;-;   12;-;    8;-;    0;-;    0;-;    0;-;    5;-;    4;-;    2;-;    1;-
3346;2011;11;A; 114;150106; 2;w;04;   45;s;   50;-;   12;s;   13;-;   32;s;   26;s;    6;s;    0;s;    0;s;    0;s;    6;s;    6;s;    5;s;    1;s;   34;-;   30;-;    4;-;    0;-;    1;-;    0;-;    7;-;    6;-;    3;-;    2;-
3346;2011;11;A; 114;150106; 2;w;05;   73;s;  193;-;   24;s;   30;-;   47;s;   39;s;    8;s;    0;s;    0;s;    0;s;   11;s;   13;s;    9;s;    2;s;  161;-;  140;-;   20;-;    1;-;    0;-;    0;-;   10;-;   20;-;   16;-;    2;-
3346;2011;11;A; 114;150106; 2;w;06;  253;s;  769;-;   31;s;   71;-;  218;s;  193;s;   23;s;    2;s;    0;s;    0;s;   20;s;   11;s;    8;s;    4;s;  687;-;  623;-;   64;-;    0;-;    0;-;    0;-;   31;-;   40;-;   27;-;   11;-
3346;2011;11;A; 114;150106; 2;w;07;  565;s; 1589;-;   26;s;   64;-;  528;s;  465;s;   61;s;    2;s;    2;s;    0;s;   14;s;   12;s;    8;s;    9;s; 1487;-; 1186;-;  294;-;    7;-;    6;-;    0;-;   37;-;   27;-;   15;-;   32;-
3346;2011;11;A; 114;150106; 2;w;08;  828;s; 1386;-;   47;s;   83;-;  769;s;  680;s;   85;s;    4;s;    3;s;    0;s;   23;s;   24;s;   16;s;    9;s; 1241;-; 1089;-;  152;-;    0;-;   10;-;   13;-;   44;-;   26;-;   16;-;   52;-
3346;2011;11;A; 114;150106; 2;w;09;  718;s; 1270;-;   61;s;   72;-;  646;s;  570;s;   72;s;    4;s;    3;s;    0;s;   30;s;   31;s;   20;s;    8;s; 1174;-; 1015;-;  156;-;    3;-;    8;-;    3;-;   35;-;   34;-;   24;-;   16;-
3346;2011;11;A; 114;150106; 2;w;10;  611;s;  969;-;   81;s;   84;-;  516;s;  448;s;   66;s;    2;s;    5;s;    6;s;   37;s;   38;s;   23;s;    9;s;  870;-;  764;-;  105;-;    1;-;    4;-;    2;-;   46;-;   36;-;   22;-;   11;-
3346;2011;11;A; 114;150106; 2;w;11;  576;s;  799;-;   62;s;   73;-;  500;s;  441;s;   56;s;    3;s;    5;s;    1;s;   30;s;   31;s;   16;s;    9;s;  706;-;  623;-;   80;-;    3;-;    5;-;    3;-;   30;-;   40;-;   27;-;   15;-
3346;2011;11;A; 114;150106; 2;w;12;  646;s;  669;-;   64;s;   46;-;  566;s;  496;s;   68;s;    2;s;    7;s;    0;s;   31;s;   33;s;   20;s;    9;s;  613;-;  544;-;   69;-;    0;-;    2;-;    2;-;   20;-;   24;-;   15;-;    8;-
3346;2011;11;A; 114;150106; 2;w;13;  697;s;  695;-;   70;s;   50;-;  613;s;  525;s;   86;s;    2;s;    5;s;    1;s;   37;s;   32;s;   21;s;    9;s;  625;-;  559;-;   65;-;    1;-;    5;-;    2;-;   28;-;   20;-;   13;-;   15;-
3346;2011;11;A; 114;150106; 2;w;14;  843;s;  697;-;   63;s;   39;-;  756;s;  659;s;   92;s;    5;s;    9;s;    2;s;   32;s;   29;s;   18;s;   15;s;  652;-;  577;-;   75;-;    0;-;    2;-;    1;-;   22;-;   16;-;    9;-;    4;-
3346;2011;11;A; 114;150106; 2;w;15; 1077;s;  719;-;   67;s;   39;-;  983;s;  855;s;  120;s;    8;s;    9;s;    0;s;   36;s;   31;s;   19;s;   18;s;  668;-;  597;-;   68;-;    3;-;    3;-;    0;-;   20;-;   19;-;   12;-;    9;-
3346;2011;11;A; 114;150106; 2;w;16; 1469;s;  855;-;   65;s;   40;-; 1373;s; 1179;s;  188;s;    6;s;   13;s;    2;s;   37;s;   26;s;   14;s;   18;s;  802;-;  729;-;   72;-;    1;-;    3;-;    2;-;   23;-;   15;-;   10;-;   10;-
3346;2011;11;A; 114;150106; 2;w;17; 1591;s;  875;-;   61;s;   28;-; 1499;s; 1213;s;  275;s;   11;s;   13;s;    2;s;   39;s;   20;s;   12;s;   18;s;  832;-;  755;-;   76;-;    1;-;    3;-;    1;-;   11;-;   16;-;   10;-;   12;-
3346;2011;11;A; 114;150106; 2;w;18; 1240;s;  808;-;   40;s;   16;-; 1175;s; 1044;s;  128;s;    3;s;    8;s;    0;s;   25;s;   15;s;    9;s;   17;s;  779;-;  710;-;   67;-;    2;-;    2;-;    0;-;   12;-;    4;-;    4;-;   11;-
3346;2011;11;A; 114;150106; 2;w;19;  960;s;  634;-;   28;s;   22;-;  918;s;  845;s;   68;s;    5;s;    4;s;    0;s;   17;s;   11;s;    7;s;   10;s;  598;-;  555;-;   41;-;    2;-;    2;-;    1;-;   14;-;    7;-;    6;-;   12;-
3346;2011;11;A; 114;150106; 2;w;20;  609;s;  407;-;   12;s;   10;-;  587;s;  543;s;   41;s;    3;s;    3;s;    0;s;    7;s;    5;s;    3;s;    7;s;  390;-;  353;-;   36;-;    1;-;    1;-;    1;-;    3;-;    6;-;    4;-;    6;-
3346;2011;11;A; 114;150106; 2;w;21;  429;s;  263;-;   11;s;    4;-;  412;s;  382;s;   28;s;    2;s;    1;s;    1;s;    5;s;    5;s;    4;s;    5;s;  257;-;  234;-;   23;-;    0;-;    0;-;    0;-;    1;-;    3;-;    3;-;    2;-
3346;2011;11;A; 114;150106; 2;w;22;  283;s;  187;-;    6;s;    7;-;  273;s;  257;s;   14;s;    2;s;    1;s;    0;s;    3;s;    3;s;    2;s;    3;s;  179;-;  167;-;   10;-;    2;-;    0;-;    0;-;    4;-;    3;-;    3;-;    1;-
3346;2011;11;A; 114;150106; 2;w;23;  245;s;  142;-;    7;s;    8;-;  235;s;  222;s;   13;s;    0;s;    1;s;    0;s;    4;s;    3;s;    2;s;    2;s;  133;-;  129;-;    4;-;    0;-;    0;-;    0;-;    3;-;    5;-;    5;-;    1;-
3346;2011;11;A; 114;150106; 2;w;24;  133;s;   88;-;    7;s;    8;-;  125;s;  115;s;   10;s;    0;s;    0;s;    0;s;    2;s;    5;s;    4;s;    1;s;   78;-;   68;-;   10;-;    0;-;    1;-;    1;-;    4;-;    3;-;    3;-;    1;-
3346;2011;11;A; 114;150107; 3;w;01;   75;s;   31;-;    7;s;    4;-;   67;s;   61;s;    6;s;    0;s;    0;s;    0;s;    1;s;    6;s;    5;s;    1;s;   27;-;   22;-;    4;-;    1;-;    0;-;    0;-;    1;-;    3;-;    2;-;    0;-
3346;2011;11;A; 114;150107; 3;w;02;   33;s;   24;-;    9;s;    3;-;   24;s;   22;s;    2;s;    0;s;    0;s;    0;s;    3;s;    6;s;    5;s;    0;s;   20;-;   19;-;    1;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    1;-
3346;2011;11;A; 114;150107; 3;w;03;   51;s;   32;-;    9;s;    9;-;   41;s;   33;s;    8;s;    0;s;    0;s;    0;s;    4;s;    5;s;    3;s;    1;s;   22;-;   18;-;    4;-;    0;-;    1;-;    0;-;    4;-;    5;-;    4;-;    0;-
3346;2011;11;A; 114;150107; 3;w;04;   49;s;   55;-;   15;s;   12;-;   33;s;   28;s;    4;s;    1;s;    0;s;    0;s;    6;s;    9;s;    6;s;    1;s;   42;-;   33;-;    9;-;    0;-;    0;-;    0;-;    6;-;    6;-;    4;-;    1;-
3346;2011;11;A; 114;150107; 3;w;05;   72;s;  174;-;   23;s;   34;-;   48;s;   42;s;    6;s;    0;s;    0;s;    0;s;   11;s;   12;s;    8;s;    1;s;  137;-;  121;-;   16;-;    0;-;    0;-;    0;-;   15;-;   19;-;   12;-;    3;-
3346;2011;11;A; 114;150107; 3;w;06;  248;s;  725;-;   29;s;   58;-;  216;s;  192;s;   22;s;    2;s;    0;s;    0;s;   15;s;   14;s;   10;s;    3;s;  653;-;  589;-;   63;-;    1;-;    2;-;    0;-;   26;-;   32;-;   19;-;   12;-
3346;2011;11;A; 114;150107; 3;w;07;  603;s; 1613;-;   39;s;   67;-;  551;s;  484;s;   64;s;    3;s;    4;s;    0;s;   22;s;   17;s;   11;s;    9;s; 1503;-; 1167;-;  333;-;    3;-;    6;-;    0;-;   35;-;   32;-;   20;-;   37;-
3346;2011;11;A; 114;150107; 3;w;08;  849;s; 1752;-;   51;s;   89;-;  784;s;  690;s;   92;s;    2;s;    5;s;    0;s;   22;s;   29;s;   18;s;    9;s; 1623;-; 1366;-;  253;-;    4;-;    6;-;    4;-;   46;-;   39;-;   24;-;   34;-
3346;2011;11;A; 114;150107; 3;w;09;  819;s; 1281;-;   63;s;   65;-;  739;s;  658;s;   76;s;    5;s;    6;s;    1;s;   31;s;   31;s;   20;s;   11;s; 1194;-; 1027;-;  165;-;    2;-;    5;-;    2;-;   39;-;   24;-;   19;-;   17;-
3346;2011;11;A; 114;150107; 3;w;10;  612;s;  946;-;   67;s;   50;-;  532;s;  464;s;   65;s;    3;s;    4;s;    6;s;   28;s;   33;s;   21;s;    9;s;  883;-;  761;-;  118;-;    4;-;    5;-;    0;-;   21;-;   29;-;   20;-;    8;-
3346;2011;11;A; 114;150107; 3;w;11;  600;s;  724;-;   73;s;   71;-;  511;s;  455;s;   53;s;    3;s;    6;s;    3;s;   30;s;   40;s;   25;s;   10;s;  640;-;  576;-;   62;-;    2;-;    2;-;    1;-;   38;-;   32;-;   24;-;   11;-
3346;2011;11;A; 114;150107; 3;w;12;  597;s;  608;-;   65;s;   51;-;  518;s;  453;s;   62;s;    3;s;    5;s;    0;s;   30;s;   35;s;   21;s;    9;s;  544;-;  482;-;   61;-;    1;-;    7;-;    1;-;   21;-;   29;-;   20;-;    6;-
3346;2011;11;A; 114;150107; 3;w;13;  738;s;  665;-;   64;s;   49;-;  658;s;  574;s;   76;s;    8;s;    8;s;    3;s;   31;s;   30;s;   19;s;    8;s;  603;-;  525;-;   75;-;    3;-;    2;-;    1;-;   26;-;   22;-;   15;-;   11;-
3346;2011;11;A; 114;150107; 3;w;14;  814;s;  683;-;   62;s;   45;-;  737;s;  639;s;   93;s;    5;s;    8;s;    2;s;   32;s;   28;s;   18;s;    7;s;  621;-;  557;-;   63;-;    1;-;    5;-;    1;-;   17;-;   27;-;   19;-;   12;-
3346;2011;11;A; 114;150107; 3;w;15; 1086;s;  699;-;   69;s;   61;-;  997;s;  861;s;  130;s;    6;s;    8;s;    2;s;   40;s;   27;s;   17;s;   12;s;  625;-;  566;-;   56;-;    3;-;    2;-;    1;-;   27;-;   33;-;   22;-;   11;-
3346;2011;11;A; 114;150107; 3;w;16; 1380;s;  865;-;   72;s;   42;-; 1273;s; 1082;s;  185;s;    6;s;   13;s;    2;s;   38;s;   32;s;   19;s;   22;s;  806;-;  724;-;   81;-;    1;-;    5;-;    1;-;   18;-;   23;-;   18;-;   12;-
3346;2011;11;A; 114;150107; 3;w;17; 1595;s;  843;-;   66;s;   23;-; 1495;s; 1204;s;  285;s;    6;s;   12;s;    2;s;   38;s;   26;s;   15;s;   22;s;  809;-;  749;-;   56;-;    4;-;    4;-;    1;-;   12;-;   10;-;    9;-;    7;-
3346;2011;11;A; 114;150107; 3;w;18; 1264;s;  808;-;   43;s;   24;-; 1196;s; 1048;s;  142;s;    6;s;    8;s;    1;s;   26;s;   16;s;   10;s;   17;s;  771;-;  696;-;   72;-;    3;-;    3;-;    1;-;   13;-;   10;-;    8;-;   10;-
3346;2011;11;A; 114;150107; 3;w;19;  962;s;  609;-;   29;s;   17;-;  914;s;  830;s;   77;s;    7;s;    6;s;    1;s;   17;s;   11;s;    7;s;   13;s;  584;-;  535;-;   47;-;    2;-;    1;-;    1;-;    6;-;   10;-;    8;-;    7;-
3346;2011;11;A; 114;150107; 3;w;20;  578;s;  403;-;   18;s;    5;-;  546;s;  494;s;   47;s;    5;s;    4;s;    0;s;   11;s;    7;s;    4;s;   10;s;  394;-;  353;-;   41;-;    0;-;    3;-;    1;-;    1;-;    3;-;    2;-;    1;-
3346;2011;11;A; 114;150107; 3;w;21;  424;s;  299;-;   10;s;    4;-;  407;s;  374;s;   32;s;    1;s;    2;s;    1;s;    5;s;    4;s;    3;s;    5;s;  293;-;  263;-;   30;-;    0;-;    1;-;    0;-;    3;-;    1;-;    1;-;    1;-
3346;2011;11;A; 114;150107; 3;w;22;  281;s;  199;-;    7;s;    3;-;  271;s;  252;s;   17;s;    2;s;    1;s;    0;s;    5;s;    2;s;    1;s;    2;s;  195;-;  175;-;   18;-;    2;-;    0;-;    0;-;    2;-;    1;-;    1;-;    1;-
3346;2011;11;A; 114;150107; 3;w;23;  264;s;  148;-;    8;s;    8;-;  254;s;  236;s;   15;s;    3;s;    0;s;    0;s;    4;s;    4;s;    3;s;    2;s;  138;-;  123;-;   14;-;    1;-;    0;-;    0;-;    2;-;    6;-;    5;-;    2;-
3346;2011;11;A; 114;150107; 3;w;24;  150;s;   90;-;    9;s;   11;-;  138;s;  128;s;    9;s;    1;s;    0;s;    0;s;    3;s;    6;s;    3;s;    3;s;   78;-;   67;-;   11;-;    0;-;    0;-;    1;-;    5;-;    5;-;    5;-;    1;-
3346;2011;11;A; 114;150108; 4;w;01;   76;s;   36;-;    8;s;    6;-;   66;s;   60;s;    6;s;    0;s;    1;s;    0;s;    3;s;    5;s;    4;s;    1;s;   29;-;   24;-;    5;-;    0;-;    1;-;    0;-;    4;-;    2;-;    1;-;    0;-
3346;2011;11;A; 114;150108; 4;w;02;   39;s;   37;-;    9;s;    4;-;   29;s;   24;s;    3;s;    2;s;    0;s;    0;s;    3;s;    6;s;    5;s;    1;s;   33;-;   28;-;    5;-;    0;-;    0;-;    0;-;    2;-;    2;-;    2;-;    0;-
3346;2011;11;A; 114;150108; 4;w;03;   35;s;   22;-;   10;s;    5;-;   25;s;   22;s;    3;s;    0;s;    0;s;    0;s;    2;s;    8;s;    5;s;    0;s;   17;-;   13;-;    4;-;    0;-;    0;-;    0;-;    2;-;    3;-;    2;-;    0;-
3346;2011;11;A; 114;150108; 4;w;04;   48;s;   51;-;   15;s;   15;-;   32;s;   28;s;    4;s;    0;s;    0;s;    0;s;    7;s;    8;s;    5;s;    1;s;   35;-;   29;-;    6;-;    0;-;    0;-;    0;-;    5;-;   10;-;    6;-;    1;-
3346;2011;11;A; 114;150108; 4;w;05;   71;s;  184;-;   21;s;   44;-;   48;s;   42;s;    6;s;    0;s;    1;s;    0;s;   11;s;   10;s;    7;s;    1;s;  137;-;  123;-;   13;-;    1;-;    1;-;    0;-;   15;-;   29;-;   23;-;    2;-
3346;2011;11;A; 114;150108; 4;w;06;  255;s;  747;-;   32;s;   64;-;  219;s;  196;s;   23;s;    0;s;    1;s;    0;s;   17;s;   15;s;   11;s;    3;s;  672;-;  606;-;   64;-;    2;-;    3;-;    0;-;   31;-;   33;-;   22;-;    8;-
3346;2011;11;A; 114;150108; 4;w;07;  593;s; 1444;-;   38;s;   67;-;  544;s;  480;s;   63;s;    1;s;    4;s;    0;s;   24;s;   14;s;    9;s;    7;s; 1345;-; 1036;-;  305;-;    4;-;    4;-;    0;-;   30;-;   37;-;   21;-;   28;-
3346;2011;11;A; 114;150108; 4;w;08;  833;s; 1329;-;   45;s;   75;-;  772;s;  691;s;   78;s;    3;s;    7;s;    0;s;   21;s;   24;s;   17;s;    9;s; 1235;-; 1066;-;  166;-;    3;-;    5;-;    3;-;   34;-;   38;-;   25;-;   14;-
3346;2011;11;A; 114;150108; 4;w;09;  750;s; 1181;-;   68;s;   56;-;  667;s;  594;s;   71;s;    2;s;    4;s;    2;s;   31;s;   35;s;   24;s;   11;s; 1094;-;  964;-;  127;-;    3;-;    6;-;    0;-;   30;-;   26;-;   20;-;   25;-
3346;2011;11;A; 114;150108; 4;w;10;  721;s;  963;-;   74;s;   75;-;  629;s;  556;s;   69;s;    4;s;    7;s;    5;s;   33;s;   36;s;   23;s;   11;s;  874;-;  759;-;  112;-;    3;-;    5;-;    1;-;   39;-;   35;-;   29;-;    9;-
3346;2011;11;A; 114;150108; 4;w;11;  659;s;  740;-;   74;s;   80;-;  568;s;  500;s;   65;s;    3;s;    6;s;    3;s;   37;s;   34;s;   22;s;   11;s;  644;-;  568;-;   70;-;    6;-;    7;-;    2;-;   32;-;   46;-;   32;-;    9;-
3346;2011;11;A; 114;150108; 4;w;12;  673;s;  661;-;   63;s;   56;-;  593;s;  513;s;   78;s;    2;s;    7;s;    1;s;   33;s;   29;s;   19;s;   10;s;  597;-;  527;-;   68;-;    2;-;    4;-;    2;-;   19;-;   35;-;   28;-;    4;-
3346;2011;11;A; 114;150108; 4;w;13;  749;s;  694;-;   68;s;   64;-;  664;s;  577;s;   82;s;    5;s;    8;s;    1;s;   35;s;   32;s;   21;s;    9;s;  621;-;  554;-;   66;-;    1;-;    1;-;    3;-;   27;-;   34;-;   22;-;    8;-
3346;2011;11;A; 114;150108; 4;w;14;  917;s;  738;-;   71;s;   51;-;  826;s;  712;s;  111;s;    3;s;    8;s;    2;s;   35;s;   34;s;   23;s;   12;s;  679;-;  609;-;   69;-;    1;-;    5;-;    2;-;   20;-;   29;-;   22;-;    3;-
3346;2011;11;A; 114;150108; 4;w;15; 1133;s;  731;-;   79;s;   39;-; 1025;s;  902;s;  121;s;    2;s;   14;s;    2;s;   44;s;   33;s;   21;s;   15;s;  678;-;  600;-;   75;-;    3;-;    3;-;    1;-;   18;-;   20;-;   18;-;   11;-
3346;2011;11;A; 114;150108; 4;w;16; 1386;s;  836;-;   72;s;   40;-; 1287;s; 1101;s;  182;s;    4;s;   10;s;    3;s;   42;s;   27;s;   16;s;   17;s;  781;-;  694;-;   86;-;    1;-;    3;-;    1;-;   19;-;   20;-;   16;-;   12;-
3346;2011;11;A; 114;150108; 4;w;17; 1536;s;  855;-;   61;s;   40;-; 1443;s; 1168;s;  267;s;    8;s;   10;s;    3;s;   33;s;   25;s;   13;s;   22;s;  793;-;  708;-;   83;-;    2;-;    8;-;    0;-;   16;-;   24;-;   18;-;   14;-
3346;2011;11;A; 114;150108; 4;w;18; 1376;s;  859;-;   46;s;   21;-; 1300;s; 1149;s;  146;s;    5;s;    8;s;    1;s;   28;s;   17;s;   10;s;   22;s;  831;-;  769;-;   60;-;    2;-;    2;-;    1;-;    7;-;   13;-;    8;-;    5;-
3346;2011;11;A; 114;150108; 4;w;19; 1005;s;  624;-;   29;s;   17;-;  957;s;  873;s;   80;s;    4;s;    5;s;    2;s;   17;s;   10;s;    7;s;   14;s;  597;-;  554;-;   42;-;    1;-;    3;-;    1;-;    9;-;    7;-;    5;-;    7;-
3346;2011;11;A; 114;150108; 4;w;20;  703;s;  418;-;   16;s;   14;-;  677;s;  623;s;   49;s;    5;s;    4;s;    0;s;    9;s;    7;s;    5;s;    6;s;  400;-;  373;-;   27;-;    0;-;    1;-;    2;-;    7;-;    5;-;    1;-;    3;-
